problem;instance;n;algorithm;budget;parameters;run;fitness;nfev;time
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.6;9;19696;378;891
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.6;10;8693;384;859
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;1;1709;227;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;2;1709;19;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;3;1687;226;1016
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;4;1767;161;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;5;1697;75;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;6;1847;254;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;7;1635;195;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;8;1793;275;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;9;1692;280;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.6;10;1697;280;297
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;1;3305;387;625
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;2;3337;376;641
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;3;3370;382;609
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;4;3525;312;2516
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;5;3529;329;625
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;6;3421;395;641
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;7;3463;169;609
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;8;3373;361;2484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;9;3278;275;609
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.6;10;3415;258;609
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;1;110940;365;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;2;111810;314;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;3;111210;303;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;4;111070;330;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;5;107560;288;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;6;117530;337;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;7;114220;377;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;8;113260;360;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;9;114790;372;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.6;10;108520;325;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;1;25712;399;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;2;26604;382;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;3;26566;384;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;4;26596;400;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;5;26788;393;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;6;26614;385;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;7;26652;399;78
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;8;26594;396;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;9;26768;382;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.6;10;26038;392;94
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;12407;365;719
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;12838;394;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;12613;365;781
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;12339;394;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;12651;378;734
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;11156;351;766
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;12027;385;734
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;11750;369;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;12895;393;766
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;11949;362;750
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;12704;392;906
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;16835;323;875
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;21881;398;1094
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;37990;385;891
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;16837;351;891
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;13838;394;891
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;18166;343;906
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;13521;308;1078
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;27084;400;891
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;12578;338;906
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;1706;276;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;1709;19;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;1602;262;1063
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;1773;103;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;1697;75;313
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;1847;254;313
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;1654;187;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;1789;295;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;1681;287;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;1714;269;1078
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;3347;381;641
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;3397;318;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;3347;338;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;3508;326;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;3439;394;641
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;3378;391;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;3393;358;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;3399;396;688
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;3285;392;2547
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;3387;257;656
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;114040;347;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;110510;304;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;113010;301;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;112270;270;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;107460;247;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;116280;331;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;108060;367;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;113790;304;109
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;109290;316;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;113880;281;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;1;26144;393;125
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;2;26288;387;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;3;26636;389;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;4;26376;399;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;5;26558;340;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;6;26676;391;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;7;26692;388;125
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;8;26898;393;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;9;26870;358;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=1.8;10;26082;395;94
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;12390;333;797
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;13139;360;766
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;11698;364;953
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;12556;359;734
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;12859;382;781
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;11649;359;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;12574;348;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;11691;355;750
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;12186;397;766
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;11465;396;766
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;11460;386;922
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;16152;350;922
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;21996;351;922
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;26245;400;1109
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;13662;386;953
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;11859;377;922
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;23501;368;922
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;16711;382;969
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;20205;400;953
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;11998;390;922
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;1706;278;1078
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;1709;19;1109
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;1611;243;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;1763;161;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;1697;75;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;1847;256;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;1637;320;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;1789;296;297
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;1681;284;281
pfsp;rec07;20;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;1745;269;297
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;3405;400;687
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;3316;361;703
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;3498;190;2609
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;3524;318;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;3488;380;656
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;3420;394;625
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;3425;272;687
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;3436;235;2594
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;3305;333;641
pfsp;rec33;50;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;3345;332;656
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;113840;346;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;112310;368;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;111910;399;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;111770;326;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;104560;343;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;116940;253;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;108880;336;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;114590;379;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;109390;317;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;112680;283;78
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;1;26114;397;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;2;26264;389;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;3;27078;397;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;4;26998;386;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;5;26474;397;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;6;26640;348;109
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;7;26424;382;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;8;26788;398;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;9;26590;391;94
qap;sko49;49;fat_rls;400;ts=quarter,id=quarter,beta=2.0;10;26346;400;94
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;1;11314;395;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;2;11508;384;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;3;11953;400;781
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;4;11463;399;781
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;5;11391;393;781
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;6;11832;391;766
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;7;11639;396;781
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;8;11367;391;781
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;9;12019;393;797
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.0;10;11999;389;750
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;1;10666;398;906
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;2;12507;399;953
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;3;10943;400;1109
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;4;12159;400;906
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;5;8815;392;922
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;6;8952;400;906
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;7;10432;393;922
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;8;14196;390;1078
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;9;11288;398;906
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.0;10;7897;399;875
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;1;1673;362;297
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;2;1691;398;312
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;3;1597;372;312
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;4;1670;185;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;5;1681;289;1062
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;6;1645;152;297
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;7;1681;304;1047
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;8;1665;358;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;9;1659;328;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.0;10;1609;276;297
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;1;3374;354;625
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;2;3339;378;609
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;3;3365;337;641
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;4;3375;370;641
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;5;3582;73;656
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;6;3319;380;656
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;7;3438;110;625
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;8;3348;394;656
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;9;3339;153;656
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.0;10;3317;364;672
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;1;103190;369;109
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;2;108570;388;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;3;110430;386;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;4;116440;396;109
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;5;110970;356;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;6;115540;390;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;7;118010;396;109
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;8;120010;285;109
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;9;112140;395;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.0;10;110130;395;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;1;25922;400;125
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;2;26380;399;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;3;26710;400;125
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;4;26410;396;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;5;26710;395;109
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;6;26934;398;109
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;7;26284;394;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;8;26426;390;78
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;9;26570;393;109
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.0;10;26646;396;78
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;1;11066;392;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;2;11399;396;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;3;11588;396;937
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;4;11736;387;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;5;12211;395;922
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;6;11526;389;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;7;11462;386;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;8;11977;392;734
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;9;11873;391;734
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.2;10;12160;395;750
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;1;7419;377;906
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;2;11635;386;891
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;3;10439;392;859
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;4;9180;390;891
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;5;9855;377;1063
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;6;12102;394;1063
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;7;8761;384;875
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;8;9839;398;859
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;9;12146;370;844
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.2;10;8209;391;859
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;1;1623;361;266
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;2;1639;257;266
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;3;1635;150;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;4;1726;148;1016
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;5;1678;347;1016
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;6;1631;129;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;7;1681;303;266
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;8;1628;250;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;9;1695;377;281
pfsp;rec07;20;fat_rls;400;ts=zero,id=half,beta=1.2;10;1653;328;281
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;1;3339;375;625
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;2;3251;340;625
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;3;3448;230;594
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;4;3410;386;609
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;5;3379;302;625
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;6;3327;392;641
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;7;3308;306;2391
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;8;3401;400;2375
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;9;3352;363;562
pfsp;rec33;50;fat_rls;400;ts=zero,id=half,beta=1.2;10;3368;369;578
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;1;111810;367;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;2;111960;349;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;3;109230;388;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;4;114150;364;94
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;5;116190;386;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;6;107250;392;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;7;113550;399;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;8;104990;389;78
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;9;105330;394;94
qap;kra30b;30;fat_rls;400;ts=zero,id=half,beta=1.2;10;110100;395;78
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;1;26314;396;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;2;26734;396;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;3;26272;395;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;4;26600;395;78
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;5;26250;399;78
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;6;26806;400;78
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;7;26336;387;109
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;8;26336;395;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;9;26336;397;94
qap;sko49;49;fat_rls;400;ts=zero,id=half,beta=1.2;10;26148;393;78
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;1;11533;378;687
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;2;11627;391;672
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;3;11538;371;750
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;4;11691;392;719
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;5;11673;396;672
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;6;11970;370;719
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;7;11342;377;656
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;8;11550;397;703
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;9;11572;386;672
lop;N-p40-03;40;fat_rls;400;ts=zero,id=half,beta=1.4;10;11623;393;703
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;1;9637;400;828
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;2;8292;396;828
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;3;9916;372;844
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;4;15074;367;813
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;5;11170;399;844
lop;N-t59f11xx;44;fat_rls;400;ts=zero,id=half,beta=1.4;6;12101;353;828
